epoch,train_loss,val_loss,val_bal_acc,lr
1,0.17613256654956125,0.17460931465029716,0.5,0.0
2,0.17071210118857297,0.17244848236441612,0.5625,0.0006413526055732688
3,0.17613824253732507,0.17241034656763077,0.5625,0.0020231049075626548
4,0.16251471909609708,0.2547581121325493,0.5,0.005
5,0.21153530884872784,0.19719435274600983,0.4375,0.005
6,0.15696366808631204,0.1893533430993557,0.5,0.005
7,0.17019763656637885,0.20223751291632652,0.5,0.005
8,0.175499137152325,0.19087189435958862,0.5,0.005
9,0.15458476678891617,0.2078632228076458,0.5,0.005
10,0.16871057383038782,0.23546308279037476,0.5,0.005
11,0.16082306883551858,0.19617190584540367,0.4375,0.0025
12,0.16377444700761276,0.1815597601234913,0.5,0.0025
13,0.14831251989711414,0.1856161393225193,0.4375,0.0025
14,0.14872407168149948,0.189518254250288,0.4375,0.0025
15,0.14257377860220996,0.1938624531030655,0.4375,0.0025
16,0.14300893450325186,0.19749778136610985,0.4375,0.0025
17,0.1422126299955628,0.19913572445511818,0.4375,0.00125
18,0.1425580003044822,0.19615645706653595,0.5625,0.00125
